drummer,session,id,style,simplified_style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split,start,end,times_sampled,possible_samples,oversampling_ratio
drummer1,drummer1/session2,drummer1/session2/2,latin/chacarera,latin,118,1,4-4,drummer1/session2/2_latin-chacarera_118_beat_4-4.mid,drummer1/session2/2_latin-chacarera_118_beat_4-4.wav,134.186553,train,14.629,17.628999999999998,4,18.3644255,0.08942773870940704
drummer5,drummer5/session1,drummer5/session1/7,latin/brazilian/maracatu,latin,96,1,4-4,drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.mid,drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.wav,250.074219,test,1.856,4.856,4,37.6790365,0.04798575418124169
drummer5,drummer5/session1,drummer5/session1/3,latin/brazilian/samba,latin,89,1,4-4,drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.wav,196.474631,train,11.961,14.961,4,28.74577183333333,0.06107658754172696
drummer1,drummer1/session2,drummer1/session2/3,latin/chacarera,latin,118,1,4-4,drummer1/session2/3_latin-chacarera_118_beat_4-4.mid,drummer1/session2/3_latin-chacarera_118_beat_4-4.wav,98.963006,train,89.465,92.465,4,12.493834333333332,0.12125743229747893
drummer5,drummer5/session1,drummer5/session1/9,latin/dominican/merengue,latin,130,1,4-4,drummer5/session1/9_latin-dominican-merengue_130_beat_4-4.mid,drummer5/session1/9_latin-dominican-merengue_130_beat_4-4.wav,307.425654,train,151.648,154.648,3,48.237609,0.029275370753541603
drummer5,drummer5/session1,drummer5/session1/1,latin/brazilian/bossa,latin,127,1,4-4,drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.mid,drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.wav,582.125068,train,107.622,110.622,4,93.02084466666668,0.02061412685976272
drummer5,drummer5/session1,drummer5/session1/18,afrocuban,latin,128,1,4-4,drummer5/session1/18_afrocuban_128_beat_4-4.mid,drummer5/session1/18_afrocuban_128_beat_4-4.wav,226.857422,train,10.864,13.864,3,34.80957033333333,0.03967249526444852
drummer5,drummer5/session1,drummer5/session1/8,latin/venezuelan/merengue,latin,162,1,5-8,drummer5/session1/8_latin-venezuelan-merengue_162_beat_5-8.mid,drummer5/session1/8_latin-venezuelan-merengue_162_beat_5-8.wav,166.912642,train,40.525,43.525,4,23.81877366666667,0.07189389525090616
drummer5,drummer5/session1,drummer5/session1/4,latin/brazilian/samba,latin,89,1,4-4,drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.wav,183.141772,validation,7.777,10.777000000000001,4,26.523628666666667,0.06552300913633183
drummer5,drummer5/session2,drummer5/session2/21,latin/brazilian/ijexa,latin,108,1,4-4,drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.mid,drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.wav,70.450288,train,29.526,32.525999999999996,4,7.741714666666667,0.17033287358598165
drummer5,drummer5/session2,drummer5/session2/2,latin/brazilian,latin,101,1,4-4,drummer5/session2/2_latin-brazilian_101_beat_4-4.mid,drummer5/session2/2_latin-brazilian_101_beat_4-4.wav,64.136095,train,1.992,4.992,3,7.689349166666666,0.14032659768263098
drummer5,drummer5/session1,drummer5/session1/5,latin/brazilian/samba,latin,89,1,4-4,drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.wav,272.175439,train,50.225,53.225,4,41.362573166666664,0.04408920968067218
drummer5,drummer5/session2,drummer5/session2/4,reggae,latin,141,1,4-4,drummer5/session2/4_reggae_141_beat_4-4.mid,drummer5/session2/4_reggae_141_beat_4-4.wav,206.679119,test,12.543,15.543,4,30.446519833333333,0.05806101776541829
drummer5,drummer5/session2,drummer5/session2/20,latin/brazilian/ijexa,latin,108,1,4-4,drummer5/session2/20_latin-brazilian-ijexa_108_beat_4-4.mid,drummer5/session2/20_latin-brazilian-ijexa_108_beat_4-4.wav,31.101877,train,1.507,4.507,3,2.1836461666666667,0.28937160287785846
drummer5,drummer5/session2,drummer5/session2/24,latin/brazilian/songo,latin,120,1,4-4,drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.mid,drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.wav,141.760417,train,44.115,47.115,4,19.626736166666664,0.08464986386150375
drummer1,drummer1/session2,drummer1/session2/1,latin/chacarera,latin,157,1,3-4,drummer1/session2/1_latin-chacarera_157_beat_3-4.mid,drummer1/session2/1_latin-chacarera_157_beat_3-4.wav,147.945217,validation,18.02,21.02,4,20.65753616666667,0.08111110479495934
drummer1,drummer1/session1,drummer1/session1/201,reggae/slow,latin,64,1,4-4,drummer1/session1/201_reggae-slow_64_beat_4-4.mid,drummer1/session1/201_reggae-slow_64_beat_4-4.wav,112.148438,train,5.319,8.318999999999999,4,14.691406333333333,0.10700104445502844
drummer8,drummer8/session1,drummer8/session1/27,latin,latin,122,1,4-4,drummer8/session1/27_latin_122_beat_4-4.mid,drummer8/session1/27_latin_122_beat_4-4.wav,196.199684,train,14.248,17.247999999999998,3,29.699947333333334,0.04587163351394593
drummer5,drummer5/session2,drummer5/session2/23,latin/brazilian/songo,latin,120,1,4-4,drummer5/session2/23_latin-brazilian-songo_120_beat_4-4.mid,drummer5/session2/23_latin-brazilian-songo_120_beat_4-4.wav,93.961458,train,52.656,55.656,4,11.660243,0.12771193908038336
drummer1,drummer1/session1,drummer1/session1/145,latin/brazilian/baiao,latin,95,1,4-4,drummer1/session1/145_latin-brazilian-baiao_95_beat_4-4.mid,drummer1/session1/145_latin-brazilian-baiao_95_beat_4-4.wav,30.060481,validation,1.083,4.083,4,1.0100801666666666,0.3991952091518429
drummer8,drummer8/session1,drummer8/session1/24,funk/latin,latin,100,1,4-4,drummer8/session1/24_funk-latin_100_beat_4-4.mid,drummer8/session1/24_funk-latin_100_beat_4-4.wav,192.10125,train,23.582,26.582,3,29.016875,0.04685029379038398
drummer5,drummer5/session1,drummer5/session1/12,latin/brazilian/sambareggae,latin,96,1,4-4,drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.mid,drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.wav,232.424479,test,7.9,10.9,4,34.73741316666666,0.05162967365412487
drummer1,drummer1/session1,drummer1/session1/79,latin/reggaeton,latin,90,1,4-4,drummer1/session1/79_latin-reggaeton_90_beat_4-4.mid,drummer1/session1/79_latin-reggaeton_90_beat_4-4.wav,87.784634,train,7.665,10.665,4,10.630772333333333,0.13669818342011883
drummer1,drummer1/session1,drummer1/session1/28,latin/samba,latin,116,1,4-4,drummer1/session1/28_latin-samba_116_beat_4-4.mid,drummer1/session1/28_latin-samba_116_beat_4-4.wav,225.453498,test,151.4,154.4,3,34.575583,0.0399195403036062
drummer8,drummer8/session1,drummer8/session1/26,afrobeat,latin,94,1,4-4,drummer8/session1/26_afrobeat_94_beat_4-4.mid,drummer8/session1/26_afrobeat_94_beat_4-4.wav,195.545252,train,95.715,98.715,4,28.590875333333337,0.06136686970031878
drummer5,drummer5/session1,drummer5/session1/3,latin/brazilian/samba,latin,89,1,4-4,drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.wav,196.474631,train,3.238,6.2379999999999995,4,28.74577183333333,0.06107658754172696
drummer1,drummer1/session1,drummer1/session1/183,afrocuban,latin,105,1,4-4,drummer1/session1/183_afrocuban_105_beat_4-4.mid,drummer1/session1/183_afrocuban_105_beat_4-4.wav,134.383199,train,121.906,124.906,3,19.39719983333333,0.06697265779481854
drummer1,drummer1/session1,drummer1/session1/145,latin/brazilian/baiao,latin,95,1,4-4,drummer1/session1/145_latin-brazilian-baiao_95_beat_4-4.mid,drummer1/session1/145_latin-brazilian-baiao_95_beat_4-4.wav,30.060481,validation,19.737,22.737,4,1.0100801666666666,0.3991952091518429
drummer5,drummer5/session1,drummer5/session1/1,latin/brazilian/bossa,latin,127,1,4-4,drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.mid,drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.wav,582.125068,train,69.82,72.82,4,93.02084466666668,0.02061412685976272
drummer5,drummer5/session2,drummer5/session2/19,latin/brazilian/ijexa,latin,108,1,4-4,drummer5/session2/19_latin-brazilian-ijexa_108_beat_4-4.mid,drummer5/session2/19_latin-brazilian-ijexa_108_beat_4-4.wav,92.42137,train,76.343,79.343,3,12.403561666666667,0.09738007562536674
drummer5,drummer5/session1,drummer5/session1/11,latin/brazilian/sambareggae,latin,96,1,4-4,drummer5/session1/11_latin-brazilian-sambareggae_96_beat_4-4.mid,drummer5/session1/11_latin-brazilian-sambareggae_96_beat_4-4.wav,169.257812,validation,137.831,140.831,4,24.209635333333335,0.07089776157569613
drummer1,drummer1/session2,drummer1/session2/161,afrocuban/rhumba,latin,110,1,4-4,drummer1/session2/161_afrocuban-rhumba_110_beat_4-4.mid,drummer1/session2/161_afrocuban-rhumba_110_beat_4-4.wav,226.789962,train,40.317,43.317,4,33.798327,0.052912394773451214
drummer5,drummer5/session2,drummer5/session2/22,latin/brazilian/frevo,latin,133,1,4-4,drummer5/session2/22_latin-brazilian-frevo_133_beat_4-4.mid,drummer5/session2/22_latin-brazilian-frevo_133_beat_4-4.wav,144.057388,validation,118.123,121.123,3,21.009564666666666,0.06247510193645882
drummer5,drummer5/session1,drummer5/session1/2,latin/brazilian/bossa,latin,127,1,4-4,drummer5/session1/2_latin-brazilian-bossa_127_beat_4-4.mid,drummer5/session1/2_latin-brazilian-bossa_127_beat_4-4.wav,611.564048,train,37.723,40.723,3,98.92734133333333,0.014716365406751315
drummer5,drummer5/session2,drummer5/session2/21,latin/brazilian/ijexa,latin,108,1,4-4,drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.mid,drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.wav,70.450288,train,62.554,65.554,4,7.741714666666667,0.17033287358598165
drummer4,drummer4/session1,drummer4/session1/9,latin/merengue,latin,158,1,4-4,drummer4/session1/9_latin-merengue_158_beat_4-4.mid,drummer4/session1/9_latin-merengue_158_beat_4-4.wav,18.304597,train,0.053,3.053,3,0.050766166666667,0.49167976765617943
drummer5,drummer5/session1,drummer5/session1/4,latin/brazilian/samba,latin,89,1,4-4,drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.wav,183.141772,validation,159.655,162.655,4,26.523628666666667,0.06552300913633183
drummer5,drummer5/session1,drummer5/session1/12,latin/brazilian/sambareggae,latin,96,1,4-4,drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.mid,drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.wav,232.424479,test,0.947,3.947,4,34.73741316666666,0.05162967365412487
drummer8,drummer8/session1,drummer8/session1/27,latin,latin,122,1,4-4,drummer8/session1/27_latin_122_beat_4-4.mid,drummer8/session1/27_latin_122_beat_4-4.wav,196.199684,train,2.737,5.737,3,29.699947333333334,0.04587163351394593
drummer1,drummer1/session2,drummer1/session2/3,latin/chacarera,latin,118,1,4-4,drummer1/session2/3_latin-chacarera_118_beat_4-4.mid,drummer1/session2/3_latin-chacarera_118_beat_4-4.wav,98.963006,train,81.525,84.525,4,12.493834333333332,0.12125743229747893
drummer1,drummer1/session3,drummer1/session3/12,latin/bomba,latin,96,1,4-4,drummer1/session3/12_latin-bomba_96_beat_4-4.mid,drummer1/session3/12_latin-bomba_96_beat_4-4.wav,222.251302,validation,1.247,4.247,3,34.04188366666667,0.04049470090393441
drummer5,drummer5/session1,drummer5/session1/18,afrocuban,latin,128,1,4-4,drummer5/session1/18_afrocuban_128_beat_4-4.mid,drummer5/session1/18_afrocuban_128_beat_4-4.wav,226.857422,train,197.437,200.437,3,34.80957033333333,0.03967249526444852
drummer5,drummer5/session2,drummer5/session2/24,latin/brazilian/songo,latin,120,1,4-4,drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.mid,drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.wav,141.760417,train,91.579,94.579,4,19.626736166666664,0.08464986386150375
drummer5,drummer5/session2,drummer5/session2/1,latin/venezuelan/sangueo,latin,101,1,4-4,drummer5/session2/1_latin-venezuelan-sangueo_101_beat_4-4.mid,drummer5/session2/1_latin-venezuelan-sangueo_101_beat_4-4.wav,80.779648,train,39.149,42.149,3,10.463274666666665,0.11141420175537285
drummer5,drummer5/session2,drummer5/session2/2,latin/brazilian,latin,101,1,4-4,drummer5/session2/2_latin-brazilian_101_beat_4-4.mid,drummer5/session2/2_latin-brazilian_101_beat_4-4.wav,64.136095,train,24.853,27.853,3,7.689349166666666,0.14032659768263098
drummer5,drummer5/session2,drummer5/session2/23,latin/brazilian/songo,latin,120,1,4-4,drummer5/session2/23_latin-brazilian-songo_120_beat_4-4.mid,drummer5/session2/23_latin-brazilian-songo_120_beat_4-4.wav,93.961458,train,61.893,64.893,4,11.660243,0.12771193908038336
drummer5,drummer5/session1,drummer5/session1/14,latin/brazilian/songo,latin,112,1,4-4,drummer5/session1/14_latin-brazilian-songo_112_beat_4-4.mid,drummer5/session1/14_latin-brazilian-songo_112_beat_4-4.wav,413.758708,train,125.844,128.844,4,64.95978466666666,0.02900241074805367
drummer1,drummer1/session2,drummer1/session2/1,latin/chacarera,latin,157,1,3-4,drummer1/session2/1_latin-chacarera_157_beat_3-4.mid,drummer1/session2/1_latin-chacarera_157_beat_3-4.wav,147.945217,validation,46.959,49.959,4,20.65753616666667,0.08111110479495934
drummer1,drummer1/session1,drummer1/session1/176,afrocuban,latin,105,1,4-4,drummer1/session1/176_afrocuban_105_beat_4-4.mid,drummer1/session1/176_afrocuban_105_beat_4-4.wav,223.750967,train,209.083,212.083,4,33.291827833333336,0.053631053134174836
drummer5,drummer5/session1,drummer5/session1/13,afrocuban/calypso,latin,124,1,4-4,drummer5/session1/13_afrocuban-calypso_124_beat_4-4.mid,drummer5/session1/13_afrocuban-calypso_124_beat_4-4.wav,347.960709,train,12.031,15.031,3,54.9934515,0.025864989256588738
drummer5,drummer5/session2,drummer5/session2/17,latin/brazilian/samba,latin,110,1,4-4,drummer5/session2/17_latin-brazilian-samba_110_beat_4-4.mid,drummer5/session2/17_latin-brazilian-samba_110_beat_4-4.wav,133.820321,validation,101.951,104.951,4,18.303386833333334,0.08967247956310014
drummer1,drummer1/session2,drummer1/session2/112,afrocuban/bembe,latin,122,1,4-4,drummer1/session2/112_afrocuban-bembe_122_beat_4-4.mid,drummer1/session2/112_afrocuban-bembe_122_beat_4-4.wav,206.611563,train,1.116,4.116,3,31.4352605,0.043560001528084855
drummer1,drummer1/session3,drummer1/session3/11,afrobeat,latin,94,1,4-4,drummer1/session3/11_afrobeat_94_beat_4-4.mid,drummer1/session3/11_afrobeat_94_beat_4-4.wav,257.856435,train,165.884,168.884,3,39.976072499999994,0.03490314290585768
drummer1,drummer1/session1,drummer1/session1/184,reggae,latin,78,1,4-4,drummer1/session1/184_reggae_78_beat_4-4.mid,drummer1/session1/184_reggae_78_beat_4-4.wav,114.703411,train,68.146,71.146,3,16.117235166666667,0.07846322896186583
drummer5,drummer5/session2,drummer5/session2/5,reggae,latin,126,1,4-4,drummer5/session2/5_reggae_126_beat_4-4.mid,drummer5/session2/5_reggae_126_beat_4-4.wav,185.730965,train,11.836,14.836,4,26.955160833333334,0.06460958192943218
drummer5,drummer5/session1,drummer5/session1/7,latin/brazilian/maracatu,latin,96,1,4-4,drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.mid,drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.wav,250.074219,test,207.541,210.541,4,37.6790365,0.04798575418124169
drummer1,drummer1/session1,drummer1/session1/201,reggae/slow,latin,64,1,4-4,drummer1/session1/201_reggae-slow_64_beat_4-4.mid,drummer1/session1/201_reggae-slow_64_beat_4-4.wav,112.148438,train,69.813,72.813,4,14.691406333333333,0.10700104445502844
drummer8,drummer8/session1,drummer8/session1/13,latin,latin,118,1,4-4,drummer8/session1/13_latin_118_beat_4-4.mid,drummer8/session1/13_latin_118_beat_4-4.wav,137.856047,train,13.687,16.686999999999998,3,19.97600783333333,0.06528549306219408
drummer1,drummer1/session1,drummer1/session1/38,latin/samba,latin,116,1,4-4,drummer1/session1/38_latin-samba_116_beat_4-4.mid,drummer1/session1/38_latin-samba_116_beat_4-4.wav,57.745647,validation,36.366,39.366,3,6.6242745,0.15585590373591277
drummer5,drummer5/session2,drummer5/session2/18,latin/brazilian/samba,latin,93,1,4-4,drummer5/session2/18_latin-brazilian-samba_93_beat_4-4.mid,drummer5/session2/18_latin-brazilian-samba_93_beat_4-4.wav,54.044331,train,25.775,28.775,3,6.007388499999999,0.16652995482541916
drummer5,drummer5/session1,drummer5/session1/8,latin/venezuelan/merengue,latin,162,1,5-8,drummer5/session1/8_latin-venezuelan-merengue_162_beat_5-8.mid,drummer5/session1/8_latin-venezuelan-merengue_162_beat_5-8.wav,166.912642,train,6.392,9.392,4,23.81877366666667,0.07189389525090616
drummer5,drummer5/session2,drummer5/session2/4,reggae,latin,141,1,4-4,drummer5/session2/4_reggae_141_beat_4-4.mid,drummer5/session2/4_reggae_141_beat_4-4.wav,206.679119,test,98.626,101.626,4,30.446519833333333,0.05806101776541829
drummer8,drummer8/session1,drummer8/session1/24,funk/latin,latin,100,1,4-4,drummer8/session1/24_funk-latin_100_beat_4-4.mid,drummer8/session1/24_funk-latin_100_beat_4-4.wav,192.10125,train,14.41,17.41,3,29.016875,0.04685029379038398
drummer5,drummer5/session1,drummer5/session1/9,latin/dominican/merengue,latin,130,1,4-4,drummer5/session1/9_latin-dominican-merengue_130_beat_4-4.mid,drummer5/session1/9_latin-dominican-merengue_130_beat_4-4.wav,307.425654,train,232.851,235.851,3,48.237609,0.029275370753541603
drummer4,drummer4/session1,drummer4/session1/4,latin/brazilian,latin,92,1,4-4,drummer4/session1/4_latin-brazilian_92_beat_4-4.mid,drummer4/session1/4_latin-brazilian_92_beat_4-4.wav,23.46196,train,1.076,4.0760000000000005,3,0.9103266666666667,0.38359966516011446
drummer4,drummer4/session1,drummer4/session1/5,latin/brazilian,latin,184,1,4-4,drummer4/session1/5_latin-brazilian_184_beat_4-4.mid,drummer4/session1/5_latin-brazilian_184_beat_4-4.wav,38.564543,validation,0.195,3.195,3,3.427423833333333,0.2333749942272102
drummer8,drummer8/session1,drummer8/session1/17,afrobeat,latin,90,1,4-4,drummer8/session1/17_afrobeat_90_beat_4-4.mid,drummer8/session1/17_afrobeat_90_beat_4-4.wav,150.822298,train,3.726,6.726,3,22.137049666666666,0.059672874099823095
drummer1,drummer1/session3,drummer1/session3/17,afrocuban/calypso,latin,108,1,4-4,drummer1/session3/17_afrocuban-calypso_108_beat_4-4.mid,drummer1/session3/17_afrocuban-calypso_108_beat_4-4.wav,244.177279,train,38.628,41.628,3,37.696213166666666,0.036858466262129165
drummer5,drummer5/session2,drummer5/session2/16,latin/ando,latin,125,1,3-4,drummer5/session2/16_latin-ando_125_beat_3-4.mid,drummer5/session2/16_latin-ando_125_beat_3-4.wav,161.144,train,26.473,29.473,3,23.857333333333333,0.055850667725760805
drummer1,drummer1/session2,drummer1/session2/2,latin/chacarera,latin,118,1,4-4,drummer1/session2/2_latin-chacarera_118_beat_4-4.mid,drummer1/session2/2_latin-chacarera_118_beat_4-4.wav,134.186553,train,10.452,13.452,4,18.3644255,0.08942773870940704
drummer8,drummer8/session1,drummer8/session1/16,afrobeat,latin,90,1,4-4,drummer8/session1/16_afrobeat_90_beat_4-4.mid,drummer8/session1/16_afrobeat_90_beat_4-4.wav,191.965374,validation,110.357,113.357,3,28.994229,0.04688345513811257
drummer5,drummer5/session2,drummer5/session2/3,latin/brazilian,latin,101,1,4-4,drummer5/session2/3_latin-brazilian_101_beat_4-4.mid,drummer5/session2/3_latin-brazilian_101_beat_4-4.wav,102.477653,train,20.774,23.774,4,13.079608833333335,0.11709870053327626
drummer8,drummer8/session1,drummer8/session1/25,funk/latin,latin,100,1,4-4,drummer8/session1/25_funk-latin_100_beat_4-4.mid,drummer8/session1/25_funk-latin_100_beat_4-4.wav,124.89125,train,3.013,6.013,3,17.815208333333334,0.0720626945442535
drummer8,drummer8/session1,drummer8/session1/12,latin,latin,118,1,4-4,drummer8/session1/12_latin_118_beat_4-4.mid,drummer8/session1/12_latin_118_beat_4-4.wav,150.592287,train,22.776,25.776,4,21.0987145,0.0796853559970173
drummer5,drummer5/session1,drummer5/session1/5,latin/brazilian/samba,latin,89,1,4-4,drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.wav,272.175439,train,54.069,57.069,4,41.362573166666664,0.04408920968067218
drummer1,drummer1/session1,drummer1/session1/146,latin/brazilian/baiao,latin,95,1,4-4,drummer1/session1/146_latin-brazilian-baiao_95_beat_4-4.mid,drummer1/session1/146_latin-brazilian-baiao_95_beat_4-4.wav,214.624678,train,148.101,151.101,4,31.770779666666662,0.055911557383909044
drummer5,drummer5/session2,drummer5/session2/20,latin/brazilian/ijexa,latin,108,1,4-4,drummer5/session2/20_latin-brazilian-ijexa_108_beat_4-4.mid,drummer5/session2/20_latin-brazilian-ijexa_108_beat_4-4.wav,31.101877,train,16.354,19.354,3,2.1836461666666667,0.28937160287785846
drummer5,drummer5/session1,drummer5/session1/20,latin/brazilian/baiao,latin,110,1,4-4,drummer5/session1/20_latin-brazilian-baiao_110_beat_4-4.mid,drummer5/session1/20_latin-brazilian-baiao_110_beat_4-4.wav,227.155871,train,184.719,187.719,3,34.85931183333333,0.03962037151133109
drummer5,drummer5/session2,drummer5/session2/15,latin/venezuelan/joropo,latin,80,1,4-4,drummer5/session2/15_latin-venezuelan-joropo_80_beat_4-4.mid,drummer5/session2/15_latin-venezuelan-joropo_80_beat_4-4.wav,125.984375,validation,75.024,78.024,3,17.997395833333332,0.07143743023688454
drummer8,drummer8/session1,drummer8/session1/12,latin,latin,118,1,4-4,drummer8/session1/12_latin_118_beat_4-4.mid,drummer8/session1/12_latin_118_beat_4-4.wav,150.592287,train,6.304,9.304,4,21.0987145,0.0796853559970173
drummer5,drummer5/session1,drummer5/session1/11,latin/brazilian/sambareggae,latin,96,1,4-4,drummer5/session1/11_latin-brazilian-sambareggae_96_beat_4-4.mid,drummer5/session1/11_latin-brazilian-sambareggae_96_beat_4-4.wav,169.257812,validation,157.471,160.471,4,24.209635333333335,0.07089776157569613
drummer5,drummer5/session2,drummer5/session2/21,latin/brazilian/ijexa,latin,108,1,4-4,drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.mid,drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.wav,70.450288,train,57.438,60.438,4,7.741714666666667,0.17033287358598165
drummer5,drummer5/session1,drummer5/session1/3,latin/brazilian/samba,latin,89,1,4-4,drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.wav,196.474631,train,0.146,3.146,4,28.74577183333333,0.06107658754172696
drummer1,drummer1/session1,drummer1/session1/146,latin/brazilian/baiao,latin,95,1,4-4,drummer1/session1/146_latin-brazilian-baiao_95_beat_4-4.mid,drummer1/session1/146_latin-brazilian-baiao_95_beat_4-4.wav,214.624678,train,159.78,162.78,4,31.770779666666662,0.055911557383909044
drummer5,drummer5/session1,drummer5/session1/7,latin/brazilian/maracatu,latin,96,1,4-4,drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.mid,drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.wav,250.074219,test,12.959,15.959,4,37.6790365,0.04798575418124169
drummer5,drummer5/session1,drummer5/session1/8,latin/venezuelan/merengue,latin,162,1,5-8,drummer5/session1/8_latin-venezuelan-merengue_162_beat_5-8.mid,drummer5/session1/8_latin-venezuelan-merengue_162_beat_5-8.wav,166.912642,train,13.663,16.663,4,23.81877366666667,0.07189389525090616
drummer1,drummer1/session2,drummer1/session2/2,latin/chacarera,latin,118,1,4-4,drummer1/session2/2_latin-chacarera_118_beat_4-4.mid,drummer1/session2/2_latin-chacarera_118_beat_4-4.wav,134.186553,train,5.909,8.908999999999999,4,18.3644255,0.08942773870940704
drummer1,drummer1/session1,drummer1/session1/201,reggae/slow,latin,64,1,4-4,drummer1/session1/201_reggae-slow_64_beat_4-4.mid,drummer1/session1/201_reggae-slow_64_beat_4-4.wav,112.148438,train,0.213,3.213,4,14.691406333333333,0.10700104445502844
drummer5,drummer5/session2,drummer5/session2/24,latin/brazilian/songo,latin,120,1,4-4,drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.mid,drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.wav,141.760417,train,64.317,67.317,4,19.626736166666664,0.08464986386150375
drummer5,drummer5/session1,drummer5/session1/4,latin/brazilian/samba,latin,89,1,4-4,drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.wav,183.141772,validation,12.08,15.08,4,26.523628666666667,0.06552300913633183
drummer1,drummer1/session2,drummer1/session2/1,latin/chacarera,latin,157,1,3-4,drummer1/session2/1_latin-chacarera_157_beat_3-4.mid,drummer1/session2/1_latin-chacarera_157_beat_3-4.wav,147.945217,validation,30.307,33.307,4,20.65753616666667,0.08111110479495934
drummer5,drummer5/session1,drummer5/session1/12,latin/brazilian/sambareggae,latin,96,1,4-4,drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.mid,drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.wav,232.424479,test,4.277,7.277,4,34.73741316666666,0.05162967365412487
drummer5,drummer5/session1,drummer5/session1/5,latin/brazilian/samba,latin,89,1,4-4,drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.wav,272.175439,train,14.066,17.066000000000003,4,41.362573166666664,0.04408920968067218
drummer5,drummer5/session1,drummer5/session1/1,latin/brazilian/bossa,latin,127,1,4-4,drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.mid,drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.wav,582.125068,train,56.119,59.119,4,93.02084466666668,0.02061412685976272
drummer5,drummer5/session1,drummer5/session1/14,latin/brazilian/songo,latin,112,1,4-4,drummer5/session1/14_latin-brazilian-songo_112_beat_4-4.mid,drummer5/session1/14_latin-brazilian-songo_112_beat_4-4.wav,413.758708,train,274.979,277.979,4,64.95978466666666,0.02900241074805367
drummer1,drummer1/session1,drummer1/session1/176,afrocuban,latin,105,1,4-4,drummer1/session1/176_afrocuban_105_beat_4-4.mid,drummer1/session1/176_afrocuban_105_beat_4-4.wav,223.750967,train,97.778,100.778,4,33.291827833333336,0.053631053134174836
drummer5,drummer5/session2,drummer5/session2/5,reggae,latin,126,1,4-4,drummer5/session2/5_reggae_126_beat_4-4.mid,drummer5/session2/5_reggae_126_beat_4-4.wav,185.730965,train,7.315,10.315000000000001,4,26.955160833333334,0.06460958192943218
drummer5,drummer5/session2,drummer5/session2/3,latin/brazilian,latin,101,1,4-4,drummer5/session2/3_latin-brazilian_101_beat_4-4.mid,drummer5/session2/3_latin-brazilian_101_beat_4-4.wav,102.477653,train,36.744,39.744,4,13.079608833333335,0.11709870053327626
drummer5,drummer5/session2,drummer5/session2/17,latin/brazilian/samba,latin,110,1,4-4,drummer5/session2/17_latin-brazilian-samba_110_beat_4-4.mid,drummer5/session2/17_latin-brazilian-samba_110_beat_4-4.wav,133.820321,validation,118.569,121.569,4,18.303386833333334,0.08967247956310014
